id,name,property_type,accommodates,review_scores_rating
1287935,CHEZ LEO Brooklyn,Apartment,2,89
1340982,Steps from Central Park,Apartment,2,84
1308841,E Williamsburg Artist Retreat;Beige,Apartment,2,94
1310672,BROWNSTONE BROOKLYN'S FINEST in NYC,Apartment,2,91
1342507,Brooklyn duplex 10 mins to U Square,Apartment,4,97
1312228,NYC - CLINTON HILL - FURNISHED ROOM,Apartment,1,100
1342515,Furnished Room + Bath in Hamiliton Heights,Apartment,1,93
1343532,Room2 in a Good Vibe Apartment,Apartment,2,78
1312913,Huge 4br 4bath Luxury Oasis in Williamsburg,House,7,98
1344387,Comfy Manhattan Living Room for 1 or 2.,Apartment,2,97
1313340,Spacious Guest Room in Brownstone,House,4,90
1346003,1 Bedroom Railroad in Williamsburg,Apartment,2,94
1313593,GORGEOUS SUNNY LOFT w- 15 WINDOWS,Apartment,5,97
1346530,Fantastic 1BR Apt. in Brooklyn!,Apartment,2,100
1313711,Less than a minute from the Metro,House,8,94
1347126,Bedroom for 2 in 1896 townhouse,Townhouse,2,92
1316480,nice room in bedstuy K,Apartment,1,91
1316691,Luminous Loft Apt in Artsy Bushwick,Apartment,5,92
1347175,NYC from River dale's Perspective,Apartment,2,
1316961,Huge Sunny Apt Hip-Family Area,Apartment,3,100
1347204,Beautiful Central Harlem sleeps 4,Apartment,4,91
1317612,Sunny Rm #3; A-C; Park; express Q train,Apartment,2,95
1347478,Bright Bohemian master bedroom in Williamsburg,Apartment,2,91
1347847,3 bedroom duplex Brooklyn townhouse,Townhouse,10,96
1320550,Nice cozy apartment by Central Park,Apartment,2,90
1348118,Sweet Deal*Harlem2bdrm Apt #1-Sleeps4,Apartment,4,93
1322432,Modern; Steps to Subway - Sleeps 4,House,4,88
1349187,Light filled Brooklyn apartment with skyline view,Apartment,2,100
1323199,Room in Heart of Williamsburg,Apartment,2,100
1349237,Bright; Very Spacious; and Quiet Room in Manhattan,Apartment,2,92
1323349,Spacious Bright 2B Apt East Village,Condominium,5,96
1323801,Cozy; friendly; 3 min from subway!,Apartment,1,93
1349658,A Comfortable Room in a Great Location,Apartment,2,96
1325432,Private Room in Woodside; Queens: Good Deal!,Apartment,2,95
1351217,English Basement Studio Apartment,House,4,97
1325472,Sunny; Huge; Quiet Room Doorman Bld,Apartment,1,100
1325473,Doorman Bldg; Sunny; Huge; Quiet Rm,Apartment,1,90
1351690,VERY NICE AND CLEAN SPACE  VIEW OF PROSPECT PARK..,Apartment,2,98
1325507,Garden duplx in beautiful brwnstne,House,6,100
1325759,Gorgeous Apt in Prime Williamsburg,Apartment,3,90
1352560,XLG Studio Apt w-TONS of Amenities,Apartment,3,94
1325911,Gramercy apartment ,Apartment,4,95
1352657,Spacious 1BR Midtown Manhattan w DM,Apartment,5,100
1326514,Sunny Private Room in Brooklyn ,Apartment,2,98
1326566,Peaceful Park Slope 2BR in 4BR dplx w-outdoor spce,Townhouse,4,94
1354250,Beautiful Authentic 1BR Apt with skylight near all,Apartment,3,100
1354415,Great Flat in Historic Brownstone,Apartment,5,84
1327775,Luxury 1BR w- Rooftop,Apartment,2,100
1354775,Sunlit Noho Loft,Loft,4,
1327940,Huge Gorgeous Park View Apartment!,Apartment,4,86
1354973,Gorgeous spacious. 2 subways close,Townhouse,2,93
1329559,Private Room in Sunny Apt in LowerEastSide-Nolita,Apartment,2,97
1330056,Spacious Loft 5 min to Union Square,Loft,3,90
1355654,Sunlit East Village Sound Sanctuary,Apartment,2,94
1330430,Location; Location; Location,Apartment,3,95
1356710,Sunny 1 Bdrm ❤️ Private Bath ❤️ No Cleaning Fee,Apartment,2,98
1330753,Garden; Private Deck; Williamsburg apartment,Apartment,2,96
1330775,Large private live-work space; garden and parking,Loft,4,86
1357021,MIDTOWN EAST 1BR APARTMENT - NEW,Apartment,4,86
1331231,Studio Plus; Hilton Grand Vacation,Serviced apartment,2,100
1331960,CONVENIENT and SUNNY in Williamsburg.,Condominium,2,97
1358588,East Village Bedroom,Apartment,1,90
1332473,2 BED ROOM APT. IN A PRIVATE HOUSE,House,2,90
1358881,Private Room in Beautiful Red Hook,Apartment,1,95
1334633,Meatpacking District Large Loft,Loft,2,92
1358963,1 Bedroom in Sunny and Spacious Apt.,Apartment,2,98
1334793,Prime brownstone with lush backyard,Townhouse,5,100
1359438,Perfect in Park Slope: EZ 2 NYC,Apartment,2,94
1360791,Renovated Big Private Room # 3,Townhouse,4,86
1335036,Charming 2 Bedroom Little Italy-Soho Apt,Apartment,4,96
1335146,Large 1 BR 1-2 block to exp. train,Apartment,2,90
1360926,Cozy and Bright Williamsburg Apartment,Apartment,3,96
1360932,Cozy apartment in NY for 3 weeks,Apartment,2,
1335510,Bright and cosy Williamsburg apt,Apartment,2,87
1361017,Vacation sublet in Brooklyn NY,Apartment,3,93
1335550,nice room in bedstuy J,Apartment,2,90
1335634,E Williamsburg Artist Retreat;White,Apartment,2,93
1336223,Safe; Sunny; Quiet Chelsea Apt has Washer-Dryer,Apartment,2,90
1336230,Safe;Sunny;SouthFacing Apt Near All,Apartment,2,89
1336390,Charming; Quiet; and Clean 1BR APT,Apartment,2,95
1336984,Chez Humphries,Apartment,2,86
1337124,Great studio steps to central park,Apartment,2,93
1337148,Sunny Top Floor Uptown Apartment,Apartment,2,
1338362,AMAZING 2BD COL CIRCLE-BRAND NEW ;),Apartment,4,80
1361204,Fantastic Private Bedroom; steps to Central Park!!,Apartment,1,94
1339829,GREAT Room in Chelsea!,Apartment,2,92
1363336,Stylish 2-story Downtown Apartment,Apartment,3,92
1411811,Charming Parlor Apt off Bleecker,Apartment,2,95
1365000,Brownstone - Garden level - 2 rooms,Apartment,4,93
1415738,Private bedroom and bathroom in Brooklyn,Other,2,94
1365028,Soho Loft. Authentic and Eccentric! 2 Bedroom.,Loft,4,96
1415853,Beachfront house; City Island; NYC,House,2,
1416631,Family-Friendly Artist Loft in West Village,Loft,5,100
1420295,Sunny; Bright; Vibrant Apartment in Williamsburg!,Apartment,2,
1365597,Sunshine Daydream in Epic Penthouse on W 72nd St,Apartment,2,96
1420559,Great 1BR apartment in a convenient location,Apartment,2,85
1421933,Room in Chelsea New York,Apartment,1,95
1367775,Furnished room with private bathroom,Condominium,1,100
1370405,Fresh; Simple Sleep in Brooklyn!,Apartment,1,96
1423112,Private Room in Brooklyn; NY,Apartment,1,99
1423175,Bright open space in Sunset Park,Apartment,4,93
1373456,Warm and Welcoming Private Room,Apartment,2,92
1377134,Room in lovely E.Village triplex,Apartment,2,96
1426004,Charming private room and sunny deck!,Apartment,2,90
1426529,Comfy room in vibrant East Village,Apartment,2,93
1377320,Classic and Comfortable UWS PreWar,Apartment,6,100
1377478,Chic Apartment in Heart of Chelsea,Apartment,3,91
1377820,Great Studio in Chelsea; New York,Apartment,2,93
1427084,Private Room with Private Restroom,Apartment,2,100
1380326,Positive Cozy Room!,Apartment,2,96
1427401,Fully furnished private apartment..,Apartment,2,95
1427518,Spacious; amenity-filled 1 BDR Williamsburg Apt,Apartment,2,100
1382158,1 double room in modern apt in heart of soho,Apartment,2,97
1428359,Comfy Park Slope 1 BR Apt Near Prospect Park,Apartment,6,97
1428371,Great  Room in Astoria - New York,Apartment,1,
1382607,Family-Friendly 3 BR in Cobble Hill,Apartment,6,100
1428648,Bright Rm avail in heart of Village,Apartment,1,83
1428844,Gorgeous sky-lit 2BR,Apartment,6,99
1386742,Cozy Room by Central Park-Hells Kitchen,Apartment,1,98
1387431,WELCOME TO PLANET LOVE BROOKLYN,Apartment,2,93
1390532,Amazing Designer Loft in BK Factory,Serviced apartment,4,100
1430650,Columbus Circle Comfort; minutes from Times Square,Apartment,2,90
1391024,Bright Brooklyn Room in Shared Apt!,Apartment,2,89
1431246,Private bedroom + private bathroom,Apartment,2,97
1391683,Huge Sunny BR Washington Heights 1-4 guests,Apartment,4,91
1432262,PERFECT and HIP NYC one bedroom!,Apartment,3,87
1392079,Brownstone ground floor Apartment.,Apartment,4,94
1432942,Williamsburg loft room with private full bathroom!,Loft,1,93
1433326,Private Room in Williamsburg Loft,Apartment,2,99
1433897,The Lavender Suite on Greene,Apartment,2,87
1392144,3-Bed Brownstone on Beautiful Block,House,5,94
1392330,Verna's Brownstone Suite (Bed Stuy),Townhouse,4,97
1434010,Brooklyn College Manor,House,10,99
1392673,Spacious Factory Converted Loft,Loft,4,100
1435289,1-3 people in UWS Broadway Studio,Apartment,3,92
1436810,W80's Renovated with Chef's Kitchen,Serviced apartment,4,95
1396458,Stylish 3 Bedrm; perfect for groups,Apartment,4,92
1437044,Gorgeous West Village Hidden Gem,Apartment,2,100
1438369,True Two Bedroom Apartment in Lower Manhattan,Apartment,4,87
1438870,Spacious very High ceiling place !,Apartment,1,99
1397705,Unique 3BR Triplex in Brooklyn,Apartment,7,96
1439162,Cozy and Private 1 Bedroom Garden Level Apartment,Townhouse,4,90
1397997,Sunny Private Room in Brooklyn,Apartment,2,95
1439295,Private Room Williamsburg Brooklyn,Apartment,1,97
1398234,Elegant SOHO One Bedroom,Condominium,2,
1398326,Charming; light-filled 1-bedroom,Apartment,3,
1398609,Perfect home away from home!,Apartment,3,91
1399273,NYC - furnished room - Greenpoint ,Apartment,1,86
1399352,A Nest in Brooklyn,Hotel,2,89
1399448,★HUGE beautiful E. Villager 2nd Av★,Apartment,6,88
1401826,As Seen In NY Magazine! Chic and Stylish!,Apartment,2,100
1402084,Waterfront Red Hook; Brooklyn,Apartment,2,99
1440363,Artsy Harlem Guest Space,Guest suite,4,94
1442450,Saratoga Park Suite,Apartment,2,
1403129,Penthouse Designer Loft Brooklyn,Apartment,6,96
1442495,Spacious Duplex in Fun and Hip Area,House,6,88
1442799,Sunfilled Skylit Townhouse 3BD,House,6,95
1403466,Brooklyn Retreat,Apartment,2,93
1403635,Sunny and large W. Harlem private 1 bedroom.,Apartment,2,100
1444400,Large Room In Newly Renovated Hell's Kitchen Apt.,Apartment,3,99
1444826,Amazing 2BD; Perfect for a Two,Apartment,2,93
1403827,Smell the Roses in Brooklyn,Aparthotel,2,88
1403870,Sunny Soho Apartment with Great Views,Apartment,4,97
1404355,Jazz it Up in Brooklyn,Aparthotel,2,90
1444924,New Law in New York | NO  rentals under 30 days..,Apartment,1,93
1404510, A charming Space in Brooklyn ,Hotel,2,80
1404828,Bohemian Paradise in Industrial BK,Loft,3,93
1445250,1Bedroom; Seconds from L train,Apartment,2,94
1407364,BROOKLYN'S FAVORITE BROWNSTONE in HIPSTER BED-STUY,Townhouse,10,85
1407586,Stunning Duplex on Madison Avenue,Apartment,5,98
1407633,1 Room in Shared 2 Bedroom Apt. on Restaurant Row!,Apartment,1,100
1408406,Beautiful; spacious apartment - with a cute cat!,Apartment,4,98
1408914,Modern; Art Deco Chelsea Studio,Apartment,2,
1409947,SOHO Sanctuary Privately Owned,Apartment,2,100
1445977,Spacious Loft in East Village,Loft,2,100
1410197,Your Furnished Private Apartment,Apartment,3,92
1411583,GREAT 1BR apt 162st at Amsterdam av,Apartment,4,92
1446483,Cozy 1BD in Vibrant East Village,Apartment,2,97
1448703,Beautiful 1 Bedroom in Nolita-Soho,Apartment,3,76
1449263,Beautiful Brooklyn Brownstone Apt,Apartment,2,100
1453049,Studio Apt in the heart of Bushwick,Apartment,2,95
1453998,Jr. 1 Bedroom in Prime Fort Greene,Apartment,2,91
1454427,Cozy East Village Studio - 30 Days Min,Apartment,2,84
1455804,One Bedroom Apt Near Central Park,Apartment,4,80
1479283,Great Chelsea Location; Couch-2nd bed; Free WiFi,Apartment,2,91
1456142,Modern; cozy artist's escape in WV,Apartment,2,97
1479349,Sunny Private Room in Williamsburg,Apartment,2,95
1457003,Room in art loft for eccentric type,Loft,2,95
1457505,sunny beautiful studio apartment,Apartment,3,91
1458987,Room in My Apt. Rego Park Queens NY,Apartment,2,99
1459862,1 large bedroom HARLEM-NYC-terrace-,Apartment,2,96
1479731,Master Bedroom in Modern Loft Apt.,Apartment,2,93
1460017,Lovely Factory Loft in Greenpoint! ,Serviced apartment,4,90
1480002,Huge rm in 1500sq ft loft w-lots,Apartment,2,80
1460549,Pretty Apt in the heart of Chelsea!,Apartment,2,94
1461814,Zen Supersized Master Suite,Apartment,1,99
1481907,Charming BK Townhouse Home by Highland Park!,House,9,91
1461822,Rooftop VIEWS; Warmth; Brooklyn,Apartment,2,87
1461873,Cozy; quiet single room in Brooklyn brownstone,Townhouse,1,96
1461965,Private Bedroom WITH a Living room!,Apartment,4,92
1483688,Peaceful Studio in Fort Greene,Apartment,2,94
1484031,Private room in cozy Harlem; NY Apt,Apartment,2,94
1462341,Great Apt-Roof in Hells Kitchen,Apartment,2,93
1484310,1 bed aprt best location in NewYork,Apartment,2,89
1465446,Historic Harlem Townhouse Living,Townhouse,5,93
1466081,JFK Jupiter Suites w- Parking,Bed and breakfast,8,88
1485910,Gorgeous Studio Loft @ Habitat 101,Serviced apartment,2,100
1466534,Jupiter Suites- Rm #1 (JFK),House,2,95
1486099,All New Bohemian Chic 1BR Loft,Serviced apartment,4,98
1466688,Bright Apartment In Williamsburg,Apartment,2,80
1486963,Cozy Chateau Loft Share in BK for Female Travelers,Loft,1,97
1467106,Bedford Stuyvesant Urban Hang Suite,Apartment,3,95
1487222,2BR Sunlight and Secret Garden Apartment,Apartment,4,86
1467238,Charming Prime Williamsburg 2 bedroom Entire home,Apartment,4,88
1489426,New york Multi-unit building,Apartment,6,
1490223,PrivateBedandBath:NYC-Calm-Cozy-Charm,Townhouse,2,89
1467392,VERY BIG; BEDROOM- PRIVATE BATHROOM.,Apartment,2,95
1467474,Large 1 Bedroom in Hell's Kitchen,Apartment,2,97
1490242,Joli studio à louer à Long Island City.,Apartment,4,95
1467618,1 min to Bedford Ave (L) Station,Apartment,2,93
1491991,Charming Brwnstn Duplex sleeps 5,Townhouse,4,97
1469895,Bright and Spacious West Village Studio,Apartment,2,93
1492286,West Village-SoHo Prvt Rm,Apartment,1,95
1469955,Luxury 1 Bedroom Upper West,Apartment,2,88
1492856,small room in bedstuy P,Apartment,2,93
1493521,Beautiful private Apt - 15m Manhattan (1st room),Apartment,1,99
1470069,Sunny Apartment in Clinton Hill,Apartment,3,95
1471244,Cozy w-amazing city views by PS1,Apartment,2,94
1496319,Private Huge 2br Williamsburg Artist Apartment!,Apartment,6,93
1471952,Jupiter Suites- Rm #2- (JFK),House,2,89
1472002,SHARED STUDIO AT MANHATTAN'S HEART BY C. PARK,Apartment,2,93
1497024,New York City Historical Brownstone Ground Floor,Apartment,6,92
1472009,Jupiter Suites; Rm #3- (JFK),Bed and breakfast,2,89
1497781,Large; Quiet Bedroom; Williamsburg; Brooklyn,Apartment,2,20
1474752,Dope Williamsburg Apartment,Apartment,1,92
1474980,Be my Guest! Cozy East Village apt!,Apartment,2,98
1499342,Huge room-private bathroom in central Bushwick,Apartment,2,95
1475084,Fun LES 1br; close to everything!,Apartment,2,90
1499635,Gorgeous apartment by Grand Central,Apartment,2,96
1502018,Beautiful Loft with Empire State View!,Apartment,2,96
1475427,Cozy Twin for the NYC Win! [Gay-LGBT Friendly],Apartment,1,100
1475631,BLYN BROWNSTONE CORZY CORNER in NYC,Apartment,2,92
1475661,Gorgeous Apt. 20 min to Manhattan!,Apartment,2,100
1503670,Best location in Brooklyn!,Apartment,1,91
1476238,Spacious Midtown 1BR Apt - 4.5 Stars-21 Reviews,Apartment,3,88
1506911,Sun Drenched Dreamy Loft,Loft,6,93
1476484,Spacious Sunny SoHo-Awesome Locale!,Apartment,3,82
1478946,Prime Chelsea Location;Washer-Dryer,Apartment,2,85
1506985,Garden Rowhouse Duplex-2 bd-3 bth,Apartment,4,97
1479113,Spacious; quiet room with private full bathroom.,Apartment,1,88
1560339,Luxury Modern Studio-Prime Location,Serviced apartment,3,95
1507437,Perfect 1BD in the heart of NYC,Apartment,3,98
1560408,Airy Designer Loft in Williamsburg,Loft,2,97
1507845,Rare large modern garden studio; comfy; location!,Apartment,2,98
1564553,Cozy Room in Best Downtown NYC Location,Apartment,2,97
1511534,Huge Room with View in Bushwick!,Apartment,1,97
1566326,Studio in South Williamsburg,Apartment,4,96
1567225,NYC LARGE 3 BR West Side Manhattan; New York City,Apartment,6,93
1512006,Designer Space For Families:  2 Bed | 2 Bath,Apartment,8,94
1569396,Ditmas Park Carriage House Loft,Guesthouse,6,98
1514228,Cozy one bedroom on Bedford Ave with vintage charm,Apartment,2,94
1514939,Bright Studio Apt on Prospect Park,Apartment,2,99
1569444,Bright and airy 2 BR in Gramercy Park,Apartment,4,95
1515026,Garden Apartment; Ft. Greene,Apartment,2,87
1515611,AMAZING; HUGE NEW YORK LOFT!,Loft,4,94
1570204,SPECIAL OFFER* 1BDR IN EAST VILLAGE,Apartment,3,85
1571050,Bedroom in a beautiful duplex home.,Apartment,1,92
1515659,Relax at our duplex + backyard (+baby room),House,2,93
1516048,The Brooklyn Blue Room with 2 beds,Apartment,3,96
1571455,"NEW YORK;  Queens    ""  WELCOME  "" ",House,2,96
1572815,Private room - Heart of East Village,Apartment,2,97
1516193,UWS Brownstone Studio,Apartment,2,66
1574828,The Yellow Room w- private bath,Apartment,3,99
1517917,Elegant modern 1-bedroom in Bed-Stuy,Apartment,2,100
1518302,Central Manhattan 1 bedroom,Apartment,4,86
1576883,Entire Floor of Brooklyn Brownstone,House,3,93
1519621,Private Bedroom in Williamsburg,Apartment,1,
1577125,S. Williamsburg Loft w- Roof and Wifi,Loft,1,94
1519799,Historic West Village Brownstone,Apartment,2,95
1577913,Hamilton Heights Luxury 2BD Gem.,Apartment,4,91
1519957,BedStuy with a View,Apartment,2,99
1519994,McSimon's | Queen Room | 10 mins from JFK,House,2,
1578103,Private room in Harlem gem with fab New Yorkers!,Apartment,2,100
1578776,Nice private room in Astoria,House,2,96
1520806,HUGE 2BR+1BA Apt For Group Only 15 Min To NYCity,Apartment,6,89
1581579,Lux and Spacious Astoria | ❤ of NYC New York | ★★★★★,House,7,96
1582106,"Huge; central; and in ""25 Best Houses in Bklyn""",Apartment,6,
1582263,Sunny Brooklyn apt for cat-lover!,Apartment,2,89
1521091,The Purple Room; funky and functional,Apartment,2,96
1521318,modern; convenient safe Midwood; Brooklyn,House,2,99
1582540,1-bedroom APT SoHo - NoLITa,Apartment,2,90
1582837,Room in Williamsburg Brooklyn,Apartment,1,94
1521335,Private Room in Brooklyn Brownstone,Apartment,2,100
1583111,Amazing Views in Modern Design Aptm,Apartment,3,98
1521862,Large bedroom in heart of Will'burg,Apartment,2,92
1523556,Simply brooklyn. Bedroom with office off L train.,Apartment,2,90
1523892,Feel like a local in Big Apple,Apartment,2,95
1583335,West Village 2 br 850 sf - right by the Hudson!,Apartment,5,97
1524017,CHELSEA BROWNSTONE 1BRM GARDEN APT,Apartment,2,92
1583653,Private room and bathroom,Condominium,2,97
1583985,Ample 1BD apt. in hip Bushwick; BK.,Apartment,4,97
1584051,Center of Manhattan - ArtDeco Apartment,Apartment,3,92
1584167,THE SANCTUARY: 1 BR in Boho 2BR Brownstone Apt,Apartment,2,95
1524302,Awesome All New 1 Bedroom Loft,Serviced apartment,4,100
1524562,Stuyvesant Heights Townhouse,Apartment,4,89
1586304,Eclectic Brooklyn Townhouse,Townhouse,6,91
1524711,Sunny 1-Bedroom Apartment: Astoria,Apartment,4,100
1524895,NYC apartment! Bright and spacious!,Apartment,4,92
1586454,Private Room With Patio In Queens,Apartment,1,79
